"","Year","Data Source","NPDES Permit Number","FRS ID","Facility Name","City","County","State","Major/Non-Major Status","Facility Latitude","Facility Longitude","SIC Code","4-Digit SIC Code","SIC Description","HUC 12 Code","Watershed Name","Total Pounds (lb/yr)","Load Over Limit","Total TWPE (lb-eq/yr)","TWPE Over Limit","Avg Concentration (mg/L)","Max Concentration (mg/L)","Average Flow (MGD)","Links to TRI ID","Contains Potential Outliers?","Link to DFR"
"1756",2014,"ICIS","VT0100625",1.10011e+11,"CANAAN MTP","CANAAN","ESSEX","VT","Non-Major",44.98831,-71.53981,NA,NA,NA,10801010304,"Leach Creek",6363.399681,0,0,0,19.97272727,27.8,0.102666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100625&sys=ICP"
"1757",2014,"ICIS","CT0100501",1.10002e+11,"SEYMOUR WPCF","SEYMOUR","NEW HAVEN","CT","Major",41.366379,-73.087313,4952,4952,"SEWERAGE SYSTEMS",11000051207,"Bladens River-Naugatuck River",6300.357477,0,0,0,2.366,5.98,1.26,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100501&sys=ICP"
"1758",2014,"ICIS","MAG580002",1.1001e+11,"SHELBURNE WASTEWATER TREATMENT FACILITY","SHELBURNE","FRANKLIN","MA","Non-Major",42.595262,-72.731942,NA,NA,NA,10802030502,"Bear River-Deerfield River",5656.565,0,0,0,12.30321258,18.299622,0.1505,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MAG580002&sys=ICP"
"1759",2014,"ICIS","VT0100862",1.10011e+11,"CAVENDISH WASTEWATER TREATMENT FACILITY","CAVENDISH","WINDSOR","VT","Non-Major",43.3866,-72.6015,NA,NA,NA,10801060503,"Twentymile Stream-Black River",5598.055901,0,0,0,24.7,24.7,0.073818182,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100862&sys=ICP"
"1760",2014,"ICIS","MAG580004",1.10007e+11,"SOUTH DEERFIELD WASTEWATER TREATMENT PLANT","DEERFIELD","FRANKLIN","MA","Non-Major",42.46829,-72.58914,NA,NA,NA,10802010602,"Russellville Brook-Connecticut River",5522.46,0,0,0,4.419521726,12.15554601,0.407583333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MAG580004&sys=ICP"
"1761",2014,"ICIS","CT0003824",1.10011e+11,"ELECTRIC BOAT CORP","GROTON","NEW LONDON","CT","Major",41.350752,-72.082098,3731,3731,"SHIP BUILDING AND REPAIRING",11000030203,"Thames River-Frontal New London Harbor",5344.094077,0,0,0,6.995,13.81,3.698504282,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003824&sys=ICP"
"1762",2014,"ICIS","NY0024881",1.10009e+11,"NORTHPORT (V) STP","NORTHPORT","SUFFOLK","NY","Non-Major",40.889667,-73.355417,4952,4952,"SEWERAGE SYSTEMS",20302010204,"Northport Bay",5169.026532,0,0,0,2.161527778,3.816666667,0.256666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0024881&sys=ICP"
"1763",2014,"ICIS","CT0100374",1.10002e+11,"BRISTOL WATER RECLAMATION FACILITY","BRISTOL","HARTFORD","CT","Major",41.66049,-72.9197,4952,4952,"SEWERAGE SYSTEMS",10802070404,"Pequabuck River",5006.475872,1155.693618,0,1155.693618,0.415,3.57,6.413333333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100374&sys=ICP"
"1764",2014,"ICIS","MAG580001",1.10002e+11,"OLD DEERFIELD WASTEWATER TREATMENT PLANT","DEERFIELD","FRANKLIN","MA","Non-Major",42.551231,-72.61107,NA,NA,NA,10802030502,"Bear River-Deerfield River",4886.36,0,0,0,25.44060832,46.80427873,0.063041667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MAG580001&sys=ICP"
"1765",2014,"ICIS","CT0100463",1.10006e+11,"PLYMOUTH WPCF","PEQUABUCK","LITCHFIELD","CT","Major",41.668987,-72.991771,4952,4952,"SEWERAGE SYSTEMS",10802070404,"Pequabuck River",4860.030093,0,0,0,1.7175,5.13,0.837416667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100463&sys=ICP"
"1766",2014,"ICIS","CT0003921",1.10007e+11,"US NAVAL SUBMARINE BASE","GROTON","NEW LONDON","CT","Major",41.400139,-72.087081,9711,9711,"NATIONAL SECURITY",11000030203,"Thames River-Frontal New London Harbor",4679.436535,0,0,0,2.347052083,6.14,0.57821689,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003921&sys=ICP"
"1767",2014,"ICIS","VT0100978",1.10011e+11,"HARTFORD - QUECHEE","HARTFORD","WINDSOR","VT","Non-Major",43.64441,-72.41415,NA,NA,NA,10801060207,"Ottauquechee River",4133.785476,0,0,0,6.675,18,0.203083333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100978&sys=ICP"
"1768",2014,"ICIS","CT0030309",1.10013e+11,"MILFORD POWER STATION","MILFORD","NEW HAVEN","CT","Major",41.223948,-73.099068,NA,NA,NA,11000051302,"Housatonic River-Frontal Long Island Sound",4002.250601,0,0,0,1.167231597,1.981727831,0.415083333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0030309&sys=ICP"
"1769",2014,"ICIS","VT0100048",1.10011e+11,"BETHEL","BETHEL","WINDSOR","VT","Non-Major",43.824634,-72.616361,NA,NA,NA,10801050501,"Broad Brook-White River",3795.165844,0,0,0,19.1,19.1,0.066790909,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100048&sys=ICP"
"1770",2014,"ICIS","CT0101133",1.10011e+11,"HERITAGE VILLAGE COMPANY","SOUTHBURY","NEW HAVEN","CT","Non-Major",41.48477,-73.22364,6514,6514,"OPER OF DWELL OTHER THAN APART",11000050903,"Pomperaug River",3793.47,0,0,0,2.49284547,4.841711411,0.48925,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101133&sys=ICP"
"1771",2014,"ICIS","MA0101087",1.1001e+11,"STOCKBRIDGE WASTEWATER TREATMENT PLANT","STOCKBRIDGE","BERKSHIRE","MA","Non-Major",42.293751,-73.325903,4952,4952,"SEWERAGE SYSTEMS",11000050107,"Konkapot Brook-Housatonic River",3653.1,0,0,0,8.292136929,11.12604569,0.141666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0101087&sys=ICP"
"1772",2014,"ICIS","CT0100439",1.1001e+11,"PLAINFIELD VILLAGE SEWAGE TREATMENT PLANT","PLAINFIELD","WINDHAM","CT","Non-Major",41.669458,-71.928107,4952,4952,"SEWERAGE SYSTEMS",11000010702,"Mill Brook",3583.982227,258.0768658,0,258.0768658,3.155,7.9,0.442583333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100439&sys=ICP"
"1773",2014,"ICIS","CT0101222",1.10007e+11,"WINSTED WPCF","WINSTED","LITCHFIELD","CT","Major",41.941792,-73.053825,4952,4952,"SEWERAGE SYSTEMS",10802070103,"Still River",3333.216391,0,0,0,0.771666667,1.46,1.4875,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101222&sys=ICP"
"1774",2014,"ICIS","MA0100102",1.1001e+11,"HARDWICK WATER POLLUTION CONTROL FACILITY","GILBERTVILLE","WORCESTER","MA","Non-Major",42.300309,-72.214159,4952,4952,"SEWERAGE SYSTEMS",10802040207,"Danforth Brook-Ware River",3277.472324,0,0,0,12.18928599,43.80477872,0.115141667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100102&sys=ICP"
"1775",2014,"ICIS","CT0002127",1.10044e+11,"CELLU TISSUE","EAST HARTFORD","HARTFORD","CT","Major",41.776151,-72.606406,2679,2679,"CONV PAPER & PAPERBRD PRODUCTS",10802050402,"Lower Hockanum River",3239.977303,0,0,0,0.769166667,1.066666667,0.453333333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0002127&sys=ICP"
"1776",2014,"ICIS","CT0100781",1.10056e+11,"THOMASTON WPCF","THOMASTON","LITCHFIELD","CT","Major",41.645097,-73.079553,4952,4952,"SEWERAGE SYSTEMS",11000051104,"Branch Brook",3124.91978,0,0,0,0.939833333,3.87,0.9885,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100781&sys=ICP"
"1777",2014,"ICIS","NY0109584",1.1002e+11,"NORTH CASTLE (T) SD#2","ARMONK","WESTCHESTER","NY","Non-Major",41.120361,-73.710806,4952,4952,"SEWERAGE SYSTEMS",11000060403,"Byram River",3028.8,0,0,0,0,0,0.369964384,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0109584&sys=ICP"
"1778",2014,"ICIS","CT0101681",1.10007e+11,"LEDYARD WATER POLLUTION CONTROL FACILITY","LEDYARD","NEW LONDON","CT","Non-Major",41.43364,-71.96512,4952,4952,"SEWERAGE SYSTEMS",11000030301,"Mystic River-Frontal Fishers Island Sound",2968.41434,347.4658955,0,347.4658955,6.891666667,17.9,0.141666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101681&sys=ICP"
"1779",2014,"ICIS","MA0100901",1.10024e+11,"SOUTHBRIDGE WASTEWTER TREATMENT FACILITY","SOUTHBRIDGE","WORCESTER","MA","Major",42.06969,-72.0063,4952,4952,"SEWERAGE SYSTEMS",11000010104,"Cady Brook-Quinebaug River",2949.339729,0,0,0,0.457142857,2,1.988583333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100901&sys=ICP"
"1780",2014,"ICIS","VT0101061",1.10011e+11,"LUNENBURG FIRE DISTRICT #2","GILMAN","ESSEX","VT","Non-Major",44.41235,-71.71851,NA,NA,NA,10801030201,"Miles Stream-Connecticut River",2785.341468,0,0,0,13.14166667,20,0.072416667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0101061&sys=ICP"
"1781",2014,"ICIS","MAG580003",1.1001e+11,"CHARLEMONT WASTEWATER TREATMENT FACILITY","CHARLEMONT","FRANKLIN","MA","Non-Major",42.62751,-72.87252,NA,NA,NA,10802030205,"Mill Brook-Deerfield River",2737.56,0,0,0,62.60112399,303.541349,0.01475,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MAG580003&sys=ICP"
"1782",2014,"ICIS","MA0102431",1.1001e+11,"HARDWICK WWTP","HARDWICK (WHEELWRIGHT)","WORCESTER","MA","Non-Major",42.350037,-72.139237,4952,4952,"SEWERAGE SYSTEMS",10802040205,"Winimusset Brook-Ware River",2698.389926,0,0,0,50.67187619,105.3988818,0.016675,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0102431&sys=ICP"
"1783",2014,"ICIS","MA0101516",1.10001e+11,"ERVING WASTEWATER TREATMENT PLANT #1","ERVING","FRANKLIN","MA","Major",42.588774,-72.49445,4952,4952,"SEWERAGE SYSTEMS",10802020207,"Lyons Brook-Millers River",2641.5,0,0,0,7.306774188,15.20091202,0.130583333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0101516&sys=ICP"
"1784",2014,"ICIS","CT0100315",1.10001e+11,"MERIDEN WATER POLLUTION CONTROL FACILITY","MERIDEN","NEW HAVEN","CT","Major",41.513431,-72.827878,4952,4952,"SEWERAGE SYSTEMS",11000040105,"Outlet Quinnipiac River",2478.172202,0,0,0,0.0775,0.19,10.24166667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100315&sys=ICP"
"1785",2014,"ICIS","CT0001341",1.10001e+11,"PHARMACIA & UPJOHN (FORMER)","NORTH HAVEN","NEW HAVEN","CT","Non-Major",41.375384,-72.878626,2869,2869,"INDUST. ORGANIC CHEMICALS NEC",11000040105,"Outlet Quinnipiac River",2427.08,0,0,0,5.093836532,6.376431975,0.159542917,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0001341&sys=ICP"
"1786",2014,"ICIS","NY0005941",1.10001e+11,"NATIONAL GRID - NORTHPORT POWER STATION","NORTHPORT","SUFFOLK","NY","Major",40.923488,-73.342561,4911,4911,"ELECTRICAL SERVICES",20302010301,"Crab Meadow-Fresh Pond",2379.296959,0,0,0,2.75375,8.8,10.09172064,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0005941&sys=ICP"
"1787",2014,"ICIS","MA0102776",1.1001e+11,"ERVING WASTEWATER TREATMENT PLANT #3","ERVING","FRANKLIN","MA","Non-Major",42.598361,-72.43875,4952,4952,"SEWERAGE SYSTEMS",10802020207,"Lyons Brook-Millers River",2232,0,0,0,802.359064,868.6874133,0.006166667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0102776&sys=ICP"
"1788",2014,"ICIS","NHG580404",1.10028e+11,"WINCHESTER WASTEWATER TREATMENT PLANT","WINCHESTER","CHESHIRE","NH","Non-Major",42.770205,-72.389345,NA,NA,NA,10802010403,"Ashuelot River",2226.84,0,0,0,4.215338711,10.30386438,0.173108333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NHG580404&sys=ICP"
"1789",2014,"ICIS","NH0101150",1.1001e+11,"WEST SWANZY WWTP","SWANZEY","CHESHIRE","NH","Non-Major",42.8682,-72.32657,4952,4952,"SEWERAGE SYSTEMS",10802010401,"Wheelock Brook-Ashuelot River",2213.37276,0,0,0,12.682,28,0.068066667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0101150&sys=ICP"
"1790",2014,"ICIS","CT0003883",1.1e+11,"NRG MIDDLETOWN POWER STATION","MIDDLETOWN","MIDDLESEX","CT","Major",41.554782,-72.58358,4911,4911,"ELECTRICAL SERVICES",10802050702,"Mill Creek-Connecticut River",2210.90866,0,0,0,0.316666667,1.216666667,15.6007746,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003883&sys=ICP"
"1791",2014,"ICIS","CT0000957",1.1e+11,"PFIZER GROTON CAMPUS","GROTON","NEW LONDON","CT","Non-Major",41.3309,-72.0771,2834,2834,"PHARMACEUTICAL PREPARATIONS",11000030203,"Thames River-Frontal New London Harbor",2160.602667,0,0,0,0.181774584,0.602713461,2.7675,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0000957&sys=ICP"
"1792",2014,"ICIS","NY0066028",1.10009e+11,"SCSD#22 /HAUPPAUGE CTY CTR STP","HAUPPAUGE","SUFFOLK","NY","Non-Major",40.826333,-73.227917,4952,4952,"SEWERAGE SYSTEMS",20302010302,"Nissequogue River",2121.46236,430.2875169,0,430.2875169,6.508333333,14.7,0.1115,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0066028&sys=ICP"
"1793",2014,"ICIS","CT0100536",1.10009e+11,"SOUTHINGTON WPCF","SOUTHINGTON (PLANTSVILLE)","HARTFORD","CT","Major",41.566931,-72.883694,4952,4952,"SEWERAGE SYSTEMS",11000040103,"Headwaters Quinnipiac River",2109.099184,0,0,0,0.17,0.22,4.3225,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100536&sys=ICP"
"1794",2014,"ICIS","VT0100854",1.10011e+11,"ROYALTON WWTF","SOUTH ROYALTON","WINDSOR","VT","Non-Major",43.80187,-72.50589,NA,NA,NA,10801050501,"Broad Brook-White River",1885.326931,0,0,0,25.125,49.2,0.023333333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100854&sys=ICP"
"1795",2014,"ICIS","CT0003981",1.1e+11,"SPECIALTY MINERALS DOLOMITE PLANT","CANAAN","LITCHFIELD COUNTY","CT","Non-Major",42.026463,-73.31996,1422,1422,"CRUSHED AND BROKEN LIMESTONE",11000050303,"Blackberry River",1772.784135,0,0,0,1.7625,2.24,0.1653,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003981&sys=ICP"
"1796",2014,"ICIS","CT0030449",1.10001e+11,"HIGHWAY SAFETY CORP / CT GALVANIZING","GLASTONBURY","HARTFORD","CT","Non-Major",41.71099,-72.58229,3479,3479,"METAL COATING & ALLIED SERVIC",10802050505,"Goff Brook-Connecticut River",1743.48697,0,0,0,2.187083333,3.525,0.027672,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0030449&sys=ICP"
"1797",2014,"ICIS","CT0100081",1.10001e+11,"CHESIRE,WATER POLLUTION CONTROL FACILITY","CHESHIRE","NEW HAVEN","CT","Major",41.53378,-72.86655,4952,4952,"SEWERAGE SYSTEMS",11000040103,"Headwaters Quinnipiac River",1702.469383,0,0,0,0.224583333,0.6,2.726666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100081&sys=ICP"
"1798",2014,"ICIS","CT0100498",1.10007e+11,"TOWN OF SALISBURY WPCF","SALISBURY","LITCHFIELD","CT","Non-Major",42.014536,-73.431065,4952,4952,"SEWERAGE SYSTEMS",11000050305,"Salmon Creek",1611.931955,33.80099625,0,33.80099625,1.532,3.5,0.3875,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100498&sys=ICP"
"1799",2014,"ICIS","MA0001716",1.10008e+11,"MEADWESTVACO CUSTOM PAPERS LAUREL MILL","LEE","BERKSHIRE","MA","Major",42.278795,-73.264413,2621,2621,"PAPER MILLS",11000050107,"Konkapot Brook-Housatonic River",1571.692,0,0,0,1.63587462,5.984100881,0.300416667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0001716&sys=ICP"
"1800",2014,"ICIS","NH0000744",1.10011e+11,"NH DES","WHITEFIELD","COOS","NH","Non-Major",44.323049,-71.560259,921,921,"FISH HATCHERIES AND PRESERVES",10801030102,"Johns River",1463.352,0,0,0,0.978547088,2.07589934,0.7795,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0000744&sys=ICP"
"1801",2014,"ICIS","CT0100331",1.1001e+11,"NEW HARTFORD WPCF","NEW HARTFORD","LITCHFIELD","CT","Non-Major",41.868318,-72.95786,4952,4952,"SEWERAGE SYSTEMS",10802070204,"Lower West Branch Farmington River",1412.63,37.2,0,37.2,7.094955473,18.88450899,0.054166667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100331&sys=ICP"
"1802",2014,"ICIS","MA0100200",1.1001e+11,"NORTHFIELD WWTF","NORTHFIELD","FRANKLIN","MA","Non-Major",42.701976,-72.458138,4952,4952,"SEWERAGE SYSTEMS",10802010501,"Pauchaug Brook-Connecticut River",1398.12,0,0,0,13.3141515,25.09149851,0.086833333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100200&sys=ICP"
"1803",2014,"ICIS","VT0100706",1.10011e+11,"WILMINGTON WWTP","WILMINGTON","WINDHAM","VT","Non-Major",42.86939,-72.88061,NA,NA,NA,10802030103,"North Branch Deerfield River",1394.76,0,0,0,2.806080554,7.204799822,0.077991667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100706&sys=ICP"
"1804",2014,"ICIS","CT0101214",1.10002e+11,"STAFFORD / WPCF","STAFFORD SPRINGS","TOLLAND","CT","Major",41.94688,-72.30454,4952,4952,"SEWERAGE SYSTEMS",11000020108,"Nelson Brook-Willimantic River",1379.222862,0,0,0,0.456,0.72,1.155833333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101214&sys=ICP"
"1805",2014,"ICIS","CT0101320",1.1004e+11,"UNIVERSITY OF CT WATER POLLUTION CONTROL FACILITY","STORRS","TOLLAND","CT","Major",41.811635,-72.263126,8221,8221,"COLLEGES, UNIV & PROF SCHOOLS",11000020108,"Nelson Brook-Willimantic River",1371.283834,0,0,0,0.516,0.913,0.849666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101320&sys=ICP"
"1806",2014,"ICIS","CT0101788",1.10002e+11,"NEWTOWN /WPCF","NEWTOWN","FAIRFIELD","CT","Non-Major",41.41472,-73.28424,4952,4952,"SEWERAGE SYSTEMS",11000051001,"Pootatuck River",1354.05143,0,0,0,0.820833333,2.87,0.433916667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101788&sys=ICP"
"1807",2014,"ICIS","VT0101044",1.10011e+11,"WHITINGHAM (JACKSONVILLE)","JACKSONVILLE","WINDHAM COUNTY","VT","Non-Major",42.7853,-72.81453,NA,NA,NA,10802030301,"East Branch North River",1314.814273,0,0,0,17.76285714,21.5,0.0238625,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0101044&sys=ICP"
"1808",2014,"ICIS","CT0003778",1.1e+11,"PSEG POWER CONNECTICUT LLC","BRIDGEPORT","FAIRFIELD","CT","Major",41.17067,-73.18408,4911,4911,"ELECTRICAL SERVICES",11000060303,"Rooster River-Frontal Long Island Sound",1279.385318,0,0,0,0.823888889,3.173333333,21.63009486,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003778&sys=ICP"
"1809",2014,"ICIS","NH0101257",1.10007e+11,"CLAREMONT WASTEWATER TREATMENT FACILITY","CLAREMONT","SULLIVAN","NH","Major",43.38962,-72.379045,4952,4952,"SEWERAGE SYSTEMS",10801060407,"Sugar River",1086.8,0,0,0,0.244506933,0.956827615,1.5435,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0101257&sys=ICP"
"1810",2014,"ICIS","VT0100633",1.1004e+11,"DANVILLE WATER POLLUTION CONTROL FACILITY","DANVILLE","CALEDONIA","VT","Non-Major",44.411176,-72.147228,NA,NA,NA,10801020402,"Joes Brook",1065.568645,0,0,0,10.7,18,0.030916667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100633&sys=ICP"
"1811",2014,"ICIS","NHG581206",1.1001e+11,"NORTHUMBERLAND VILLAGE WATER POLLUTION CONTROL FACILITY","GROVETON","COOS","NH","Non-Major",44.597268,-71.521189,4941,4941,"WATER SUPPLY",10801010707,"Upper Ammonoosuc River",979.156,0,0,0,9.66065187,15.39492009,0.034583333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NHG581206&sys=ICP"
"1812",2014,"ICIS","VT0100145",1.10009e+11,"LUDLOW WASTEWATER TREATMENT FACILITY","LUDLOW","WINDSOR","VT","Major",43.392349,-72.679281,NA,NA,NA,10801060502,"Branch Brook-Black River",963.4210329,0,0,0,1.175,1.5,0.367083333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100145&sys=ICP"
"1813",2014,"ICIS","CT0100609",1.10056e+11,"VERNON WPCF","VERNON","TOLLAND","CT","Major",41.86545,-72.48457,4952,4952,"SEWERAGE SYSTEMS",10802050401,"Upper Hockanum River",918.4331588,0,0,0,0.09375,0.16,3.161666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100609&sys=ICP"
"1814",2014,"ICIS","VT0000019",1.1e+11,"WEIDMANN ELECTRICAL TECHNOLOGY","SAINT JOHNSBURY","CALEDONIA","VT","Non-Major",44.48239,-72.01343,NA,NA,NA,10801020302,"South Wheelock Branch-Passumpsic River",892.3312783,0,0,0,2.083333333,4.6,0.14625,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0000019&sys=ICP"
"1815",2014,"ICIS","CT0003263",1.10017e+11,"DOMINION MILLSTONE NUCLEAR POWER STATION","WATERFORD","NEW LONDON","CT","Major",41.307765,-72.165617,4911,4911,"ELECTRICAL SERVICES",11000030305,"Fenger Brook-Frontal Lond Island Sound",883.9642106,0,0,0,2.74361901,14.945,254.5900769,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003263&sys=ICP"
"1816",2014,"ICIS","CT0003751",1.10055e+11,"FUSION PAPERBOARD CT LLC","VERSAILLES","NEW LONDON","CT","Non-Major",41.619983,-72.042277,2631,2631,"PAPERBOARD MILLS",11000020302,"Little River",879.265693,0,0,0,0.092666667,0.17,2.263537875,NA,"Y","https://echo.epa.gov/detailed-facility-report?fid=CT0003751&sys=ICP"
"1817",2014,"ICIS","MA0100170",1.1001e+11,"OXFORD ROCHDALE WASTEWATER TREATMENT PLANT","NORTH OXFORD","WORCESTER COUNTY","MA","Non-Major",42.183647,-71.894113,4952,4952,"SEWERAGE SYSTEMS",11000010201,"Upper French River",863.5929202,0,0,0,1.091428571,5.4,0.247583333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100170&sys=ICP"
"1818",2014,"ICIS","NHG580536",1.10024e+11,"STRATFORD VILLAGE SYSTEM","NORTH STRATFORD","COOS","NH","Non-Major",44.74926,-71.629411,4952,4952,"SEWERAGE SYSTEMS",10801010603,"Dennis Pond Brook-Connecticut River",796.78,0,0,0,20.7245057,35.98251857,0.012784917,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NHG580536&sys=ICP"
"1819",2014,"ICIS","NHG580391",1.10004e+11,"CHESHIRE COUNTY MAPLEWOOD NURSING HOME","WESTMORELAND","CHESHIRE","NH","Non-Major",42.97351,-72.46554,4952,4952,"SEWERAGE SYSTEMS",10801070503,"Partridge Brook",778.9,0,0,0,13.67726108,20.18003428,0.018583333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NHG580391&sys=ICP"
"1820",2014,"ICIS","CT0101231",1.10001e+11,"TOWN OF NORFOLK WPCF","NORFOLK","LITCHFIELD","CT","Non-Major",41.99983,-73.21633,4952,4952,"SEWERAGE SYSTEMS",11000050303,"Blackberry River",716.8415134,0,0,0,0.56,0.7,0.450833333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101231&sys=ICP"
"1821",2014,"ICIS","NHG581214",1.10024e+11,"STRATFORD-MILL HOUSE","NORTH STRATFORD","COOS","NH","Non-Major",44.869834,-71.526999,4952,4952,"SEWERAGE SYSTEMS",10801010404,"Clough Brook-Connecticut River",498.16,0,0,0,17.00237785,36.57999881,0.017802167,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NHG581214&sys=ICP"
"1822",2014,"ICIS","CT0090182",1.10003e+11,"NATIONAL MARINE FISHERIES","MILFORD","NEW HAVEN","CT","Non-Major",41.21171,-73.05407,8731,8731,"COMMERCIAL PHYSICAL RESEARCH",11000040303,"Milford Harbor-Frontal Long Island Sound",488.4125409,0,0,0,0.1225,0.29,0.3160445,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0090182&sys=ICP"
"1823",2014,"ICIS","NH0100382",1.10002e+11,"HINSDALE WASTEWATER TREATMENT PLANT","HINSDALE","CHESHIRE","NH","Major",42.780338,-72.49205,4952,4952,"SEWERAGE SYSTEMS",10802010403,"Ashuelot River",443.5940594,0,0,0,3.128,3.128,0.228158333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0100382&sys=ICP"
"1824",2014,"ICIS","VT0101109",1.10011e+11,"WHITINGHAM","WHITINGHAM /T/","WINDHAM","VT","Non-Major",42.790116,-72.889556,NA,NA,NA,10802030105,"Sherman Dam-Deerfield River",429.4921435,0,0,0,21.837,35.4,0.006575,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0101109&sys=ICP"
"1825",2014,"ICIS","CT0101770",1.1001e+11,"REDDING WASTEWATER TREATMENT FACILITY","REDDING","FAIRFIELD","CT","Non-Major",41.258249,-73.429303,4952,4952,"SEWERAGE SYSTEMS",11000060202,"Norwalk River-Frontal Norwalk Harbor",429.1,0,0,0,2.390293198,2.579153746,0.058833333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101770&sys=ICP"
"1826",2014,"ICIS","VT0100846",1.10011e+11,"BRIDGEWATER WWTF","BRIDGEWATER","WINDSOR","VT","Non-Major",43.587651,-72.624059,NA,NA,NA,10801060205,"Beaver Brook-Ottauquechee River",395.54,0,0,0,16.3071341,30.99664233,0.008283333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100846&sys=ICP"
